1982---1---美国---美洲---3.34万亿 (3,343,789,000,000)---28.5389%
1982---2---日本---亚洲---1.16万亿 (1,158,731,426,905)---9.8896%
1982---3---德国---欧洲---7794.22亿 (779,421,633,755)---6.6523%
1982---4---法国---欧洲---5781.52亿 (578,152,310,609)---4.9345%
1982---5---英国---欧洲---5150.49亿 (515,048,916,841)---4.3959%
1982---6---意大利---欧洲---4282.57亿 (428,257,421,617)---3.6551%
1982---7---加拿大---美洲---3146.48亿 (314,647,807,408)---2.6855%
1982---8---巴西---美洲---2713.14亿 (271,314,113,768)---2.3156%
1982---9---中国---亚洲---2050.90亿 (205,089,699,858)---1.7504%
1982---10---印度---亚洲---2007.16亿 (200,715,624,830)---1.7131%
1982---11---西班牙---欧洲---1958.57亿 (195,856,752,991)---1.6716%
1982---12---澳大利亚---大洋洲---1940.42亿 (194,041,708,043)---1.6561%
1982---13---墨西哥---美洲---1846.03亿 (184,602,611,609)---1.5756%
1982---14---荷兰---欧洲---1587.13亿 (158,712,765,536)---1.3546%
1982---15---沙特阿拉伯---亚洲---1532.40亿 (153,240,313,858)---1.3079%
1982---16---伊朗---亚洲---1259.49亿 (125,948,756,439)---1.0750%
1982---17---瑞士---欧洲---1150.43亿 (115,043,365,512)---0.9819%
1982---18---瑞典---欧洲---1142.16亿 (114,216,043,039)---0.9748%
1982---19---比利时---欧洲---920.96亿 (92,095,926,187)---0.7860%
1982---20---印尼---亚洲---901.58亿 (90,158,449,294)---0.7695%
1982---21---南非---非洲---859.04亿 (85,904,057,409)---0.7332%
1982---22---阿根廷---美洲---843.07亿 (84,307,486,836)---0.7196%
1982---23---韩国---亚洲---783.58亿 (78,358,416,171)---0.6688%
1982---24---奥地利---欧洲---709.96亿 (70,996,111,962)---0.6059%
1982---25---委内瑞拉---美洲---677.37亿 (67,736,744,186)---0.5781%
1982---26---土耳其---欧洲---643.69亿 (64,369,325,153)---0.5494%
1982---27---挪威---欧洲---626.47亿 (62,647,195,537)---0.5347%
1982---28---丹麦---欧洲---600.84亿 (60,084,214,872)---0.5128%
1982---29---希腊---欧洲---538.58亿 (53,858,346,938)---0.4597%
1982---30---芬兰---欧洲---527.84亿 (52,784,013,815)---0.4505%
1982---31---尼日利亚---非洲---513.97亿 (51,397,461,685)---0.4387%
1982---32---阿联酋---亚洲---466.23亿 (46,622,718,605)---0.3979%
1982---33---阿尔及利亚---非洲---452.07亿 (45,207,167,470)---0.3858%
1982---34---伊拉克---亚洲---423.82亿 (42,382,333,333)---0.3617%
1982---35---菲律宾---亚洲---422.06亿 (42,206,011,275)---0.3602%
1982---36---哥伦比亚---美洲---389.68亿 (38,968,039,721)---0.3326%
1982---37---泰国---亚洲---365.90亿 (36,589,772,403)---0.3123%
1982---38---利比亚---非洲---337.60亿 (33,760,146,990)---0.2881%
1982---39---香港---亚洲---322.91亿 (32,291,215,843)---0.2756%
1982---40---巴基斯坦---亚洲---307.26亿 (30,725,971,563)---0.2622%
1982---41---葡萄牙---欧洲---305.28亿 (30,527,754,793)---0.2606%
1982---42---以色列---亚洲---292.03亿 (29,202,655,837)---0.2492%
1982---43---埃及---非洲---276.55亿 (27,655,172,413)---0.2360%
1982---44---马来西亚---亚洲---268.04亿 (26,804,493,635)---0.2288%
1982---45---新西兰---大洋洲---241.65亿 (24,164,603,058)---0.2062%
