1988---1---美国---美洲---5.24万亿 (5,236,438,000,000)---26.8295%
1988---2---日本---亚洲---3.13万亿 (3,125,724,434,400)---16.0150%
1988---3---德国---欧洲---1.41万亿 (1,406,367,016,371)---7.2057%
1988---4---法国---欧洲---1.01万亿 (1,010,827,662,151)---5.1791%
1988---5---英国---欧洲---9101.23亿 (910,122,732,123)---4.6631%
1988---6---意大利---欧洲---8936.64亿 (893,663,934,840)---4.5788%
1988---7---俄罗斯---欧洲---5548.29亿 (554,828,660,436)---2.8427%
1988---8---加拿大---美洲---5093.80亿 (509,380,027,626)---2.6099%
1988---9---西班牙---欧洲---3758.92亿 (375,891,716,897)---1.9259%
1988---10---中国---亚洲---3123.54亿 (312,353,631,207)---1.6004%
1988---11---巴西---美洲---3078.82亿 (307,881,930,752)---1.5775%
1988---12---印度---亚洲---2965.90亿 (296,589,670,895)---1.5196%
1988---13---荷兰---欧洲---2622.96亿 (262,295,966,105)---1.3439%
1988---14---澳大利亚---大洋洲---2361.61亿 (236,161,314,544)---1.2100%
1988---15---瑞士---欧洲---2155.41亿 (215,540,625,298)---1.1043%
1988---16---瑞典---欧洲---2066.89亿 (206,688,963,474)---1.0590%
1988---17---韩国---亚洲---1995.91亿 (199,591,287,824)---1.0226%
1988---18---墨西哥---美洲---1816.11亿 (181,611,150,496)---0.9305%
1988---19---比利时---欧洲---1622.99亿 (162,299,103,675)---0.8316%
1988---20---奥地利---欧洲---1328.17亿 (132,817,124,707)---0.6805%
1988---21---阿根廷---美洲---1268.90亿 (126,890,235,049)---0.6501%
1988---22---伊朗---亚洲---1230.58亿 (123,057,861,333)---0.6305%
1988---23---丹麦---欧洲---1155.40亿 (115,540,189,705)---0.5920%
1988---24---芬兰---欧洲---1090.39亿 (109,039,090,262)---0.5587%
1988---25---南非---非洲---1039.77亿 (103,976,831,870)---0.5327%
1988---26---挪威---欧洲---1019.00亿 (101,900,260,856)---0.5221%
1988---27---土耳其---欧洲---908.75亿 (90,875,175,808)---0.4656%
1988---28---沙特阿拉伯---亚洲---882.56亿 (88,256,074,766)---0.4522%
1988---29---印尼---亚洲---843.00亿 (84,300,174,485)---0.4319%
1988---30---希腊---欧洲---752.01亿 (75,200,610,136)---0.3853%
1988---31---乌克兰---欧洲---747.04亿 (74,703,517,902)---0.3828%
1988---32---伊拉克---亚洲---626.85亿 (62,684,516,129)---0.3212%
1988---33---泰国---亚洲---616.67亿 (61,667,253,471)---0.3160%
1988---34---委内瑞拉---美洲---602.26亿 (60,226,413,793)---0.3086%
1988---35---香港---亚洲---597.07亿 (59,707,404,560)---0.3059%
1988---36---阿尔及利亚---非洲---590.89亿 (59,089,396,860)---0.3028%
1988---37---葡萄牙---欧洲---563.47亿 (56,347,250,696)---0.2887%
1988---38---以色列---亚洲---525.56亿 (52,556,269,374)---0.2693%
1988---39---新西兰---大洋洲---451.77亿 (45,176,811,594)---0.2315%
1988---40---菲律宾---亚洲---431.52亿 (43,152,128,958)---0.2211%
1988---41---罗马尼亚---欧洲---404.25亿 (40,424,528,301)---0.2071%
1988---42---哥伦比亚---美洲---392.13亿 (39,212,550,050)---0.2009%
1988---43---巴基斯坦---亚洲---384.73亿 (38,472,742,808)---0.1971%
1988---44---爱尔兰---欧洲---377.73亿 (37,772,897,420)---0.1935%
1988---45---阿联酋---亚洲---362.76亿 (36,275,674,203)---0.1859%
1988---46---马来西亚---亚洲---352.72亿 (35,272,109,220)---0.1807%
1988---47---埃及---非洲---349.80亿 (34,980,124,929)---0.1792%
1988---48---匈牙利---欧洲---297.03亿 (29,702,631,093)---0.1522%
1988---49---古巴---美洲---274.59亿 (27,458,999,472)---0.1407%
1988---50---孟加拉---亚洲---265.79亿 (26,579,005,558)---0.1362%
1988---51---波多黎各---美洲---263.86亿 (26,385,800,000)---0.1352%
1988---52---智利---美洲---260.43亿 (26,042,571,615)---0.1334%
1988---53---摩洛哥---非洲---257.05亿 (25,705,296,183)---0.1317%
1988---54---越南---亚洲---254.24亿 (25,423,812,648)---0.1303%
1988---55---新加坡---亚洲---253.71亿 (25,371,462,488)---0.1300%
1988---56---利比亚---非洲---243.09亿 (24,308,959,591)---0.1245%
1988---57---尼日利亚---非洲---232.72亿 (23,272,161,396)---0.1192%
1988---58---保加利亚---欧洲---225.56亿 (22,555,941,176)---0.1156%
1988---59---科威特---亚洲---206.90亿 (20,690,322,152)---0.1060%
1988---60---乌兹别克斯坦---亚洲---183.58亿 (18,357,500,000)---0.0941%
1988---61---秘鲁---美洲---154.39亿 (15,439,408,447)---0.0791%
