1979---1---美国---美洲---2.63万亿 (2,627,333,000,000)---32.8422%
1979---2---日本---亚洲---1.08万亿 (1,077,910,077,676)---13.4741%
1979---3---德国---欧洲---8845.74亿 (884,574,218,333)---11.0574%
1979---4---法国---欧洲---6082.19亿 (608,218,624,730)---7.6029%
1979---5---英国---欧洲---4389.94亿 (438,994,070,309)---5.4875%
1979---6---意大利---欧洲---3945.85亿 (394,584,507,107)---4.9324%
1979---7---加拿大---美洲---2438.91亿 (243,891,124,295)---3.0487%
1979---8---巴西---美洲---2213.38亿 (221,338,204,480)---2.7668%
1979---9---西班牙---欧洲---2144.49亿 (214,448,666,336)---2.6807%
1979---10---荷兰---欧洲---1799.34亿 (179,933,827,309)---2.2492%
1979---11---中国---亚洲---1782.81亿 (178,280,594,413)---2.2285%
1979---12---印度---亚洲---1529.95亿 (152,995,442,497)---1.9125%
1979---13---澳大利亚---大洋洲---1349.01亿 (134,900,602,067)---1.6863%
1979---14---墨西哥---美洲---1345.32亿 (134,531,900,898)---1.6817%
1979---15---瑞典---欧洲---1232.09亿 (123,208,942,175)---1.5401%
1979---16---比利时---欧洲---1163.15亿 (116,315,456,796)---1.4540%
1979---17---瑞士---欧洲---1149.70亿 (114,970,094,424)---1.4371%
1979---18---沙特阿拉伯---亚洲---1118.58亿 (111,858,444,786)---1.3983%
1979---19---伊朗---亚洲---903.92亿 (90,391,877,325)---1.1299%
1979---20---土耳其---欧洲---896.16亿 (89,616,129,032)---1.1202%
1979---21---奥地利---欧洲---736.48亿 (73,647,694,287)---0.9206%
1979---22---丹麦---欧洲---703.93亿 (70,393,030,602)---0.8799%
1979---23---阿根廷---美洲---692.52亿 (69,252,328,951)---0.8657%
1979---24---韩国---亚洲---669.47亿 (66,946,900,826)---0.8368%
1979---25---南非---非洲---630.39亿 (63,038,658,088)---0.7880%
1979---26---希腊---欧洲---537.24亿 (53,724,121,435)---0.6716%
1979---27---挪威---欧洲---531.32亿 (53,132,244,623)---0.6642%
1979---28---印尼---亚洲---514.00亿 (51,400,186,342)---0.6425%
1979---29---委内瑞拉---美洲---483.11亿 (48,310,930,232)---0.6039%
1979---30---尼日利亚---非洲---472.60亿 (47,259,911,894)---0.5908%
1979---31---芬兰---欧洲---444.69亿 (44,469,218,439)---0.5559%
1979---32---伊拉克---亚洲---378.16亿 (37,816,457,839)---0.4727%
1979---33---阿尔及利亚---非洲---332.44亿 (33,243,706,859)---0.4156%
1979---34---阿联酋---亚洲---312.26亿 (31,225,659,620)---0.3903%
1979---35---菲律宾---亚洲---312.18亿 (31,218,296,292)---0.3902%
1979---36---利比亚---非洲---305.36亿 (30,536,429,496)---0.3817%
1979---37---哥伦比亚---美洲---279.40亿 (27,940,411,250)---0.3493%
1979---38---泰国---亚洲---273.72亿 (27,371,650,824)---0.3422%
1979---39---葡萄牙---欧洲---266.23亿 (26,622,819,672)---0.3328%
1979---40---科威特---亚洲---247.49亿 (24,749,063,922)---0.3094%
1979---41---以色列---亚洲---225.69亿 (22,569,139,913)---0.2821%
1979---42---香港---亚洲---225.26亿 (22,526,184,533)---0.2816%
1979---43---智利---美洲---218.06亿 (21,806,136,345)---0.2726%
1979---44---马来西亚---亚洲---212.13亿 (21,213,264,962)---0.2652%
1979---45---新西兰---大洋洲---207.31亿 (20,731,243,113)---0.2591%
1979---46---匈牙利---欧洲---198.95亿 (19,894,622,393)---0.2487%
1979---47---巴基斯坦---亚洲---196.88亿 (19,688,383,838)---0.2461%
1979---48---古巴---美洲---195.84亿 (19,584,443,287)---0.2448%
1979---49---爱尔兰---欧洲---183.19亿 (18,319,334,300)---0.2290%
1979---50---埃及---非洲---180.21亿 (18,020,571,428)---0.2253%
1979---51---秘鲁---美洲---159.54亿 (15,954,012,439)---0.1994%
1979---52---摩洛哥---非洲---159.12亿 (15,911,994,817)---0.1989%
1979---53---孟加拉---亚洲---155.65亿 (15,565,480,321)---0.1946%
1979---54---刚果（金）---非洲---150.68亿 (15,068,422,236)---0.1884%
1979---55---厄瓜多尔---美洲---141.75亿 (14,175,160,902)---0.1772%
1979---56---波多黎各---美洲---127.50亿 (12,750,000,000)---0.1594%
1979---57---叙利亚---亚洲---99.30亿 (9,929,681,528)---0.1241%
1979---58---坦桑尼亚---非洲---98.05亿 (9,804,637,490)---0.1226%
1979---59---新加坡---亚洲---92.97亿 (9,296,921,723)---0.1162%
1979---60---科特迪瓦---非洲---91.43亿 (9,142,933,966)---0.1143%
1979---61---几内亚---非洲---88.77亿 (8,877,094,497)---0.1110%
1979---62---苏丹---非洲---84.18亿 (8,418,407,786)---0.1052%
1979---63---突尼斯---非洲---71.89亿 (7,188,863,903)---0.0899%
1979---64---乌拉圭---美洲---71.81亿 (7,181,182,224)---0.0898%
1979---65---危地马拉---美洲---69.03亿 (6,902,600,200)---0.0863%
1979---66---埃塞俄比亚---非洲---65.86亿 (6,586,048,398)---0.0823%
1979---67---肯尼亚---非洲---62.34亿 (6,234,391,113)---0.0779%
1979---68---喀麦隆---非洲---59.19亿 (5,919,002,982)---0.0740%
1979---69---卡塔尔---亚洲---56.33亿 (5,632,962,996)---0.0704%
1979---70---卢森堡---欧洲---55.17亿 (5,516,982,663)---0.0690%
1979---71---多米尼加---美洲---54.99亿 (5,498,800,000)---0.0687%
1979---72---津巴布韦---非洲---51.77亿 (5,177,459,400)---0.0647%
1979---73---缅甸---亚洲---50.93亿 (5,093,478,602)---0.0637%
1979---74---特立尼达和多巴哥---美洲---46.02亿 (4,602,416,626)---0.0575%
